id,name,original_language,rating,rating_votes,release_freq,activity_all_time_rank,activity_month_rank,activity_week_rank,on_reading_lists,reading_list_all_time_rank,reading_list_month_rank
5504,The Good for Nothing Seventh Young Lady,chinese,4.3,682,5.7,42,205,519,11731,138,663
5505,Sisters Violated Many Times in Dream and Reality…,japanese,2.6,357,136.3,3426,6144,4519,2229,2842,2438
5508,God’s Song,korean,4.3,267,76.5,1270,6215,4040,3397,1766,3227
5509,White Wolves,korean,4.1,37,230.8,7567,2000,2000,390,8272,5065
5510,There’s a Pit in My Senior Martial Brother’s Brain,chinese,4.3,90,84.1,6013,2000,2000,1357,4339,6004
5515,"Your Highness, I Know My Wrongs",chinese,4.1,339,4.1,1763,2000,1523,4218,1331,1382
5517,"Honey, Let’s Go!",chinese,4.3,38,426,7977,6250,2000,524,7330,10747
5519,"Zombie Girl, Where Are You?",chinese,3.8,31,163.9,8740,2000,2000,483,7601,9932
5521,Legend of the Cultivation God,chinese,4.1,306,133.5,2303,2000,6928,3492,1709,2656
5531,"That’s Right, We’re Perverts",chinese,3.4,14,1065,11828,2000,2000,158,10658,3948
5533,Saiunkoku Monogatari Secret Scroll: Ask my Bones,japanese,4.3,9,270.5,10575,2000,2000,229,9835,10094
5535,I Reincarnated Into a Vending Machine,japanese,4.1,354,52.1,734,1778,2455,7356,501,1535
5541,Reiryuu Academy Student Council,japanese,3.9,109,24.4,2473,1111,2000,2115,3006,4800
5542,"The Strongest Level 0 Aikido Practitioner, Now, Here I Come to a Different World!",japanese,3.3,55,354.7,6264,2000,6928,1374,4308,1901
5546,Tensei Shite Inaka de Slowlife wo Okuritai,japanese,3.5,219,2.8,637,1157,166,6421,661,159
5547,"I Who Is a Loner, Using Cheats Adapts to the Dungeon",japanese,4,226,1,3046,4883,3762,4411,1244,425
5550,Don’t Tell Me This Is the True History of the Three Kingdoms!,chinese,3.7,176,1.3,973,2174,2125,2947,2141,2743
5556,Please Don’t Eat Me,chinese,4.3,174,2000,4071,2000,3964,2360,2700,12385
5566,New Game Plus! ~The Struggles of a Popular VRMMO Livestreamer~,japanese,4.1,195,129.2,2107,2000,5639,4753,1113,3185
5570,Albert Ke no Reijou wa Botsuraku wo go Shomou desu,japanese,4.3,317,14.4,1122,2756,2877,8777,322,2204
5582,"Sougen no Okite ~Shii Yatsu ga Moteru, Ii Buzoku ni Umarekawatta zo~",japanese,3.9,224,140.4,2934,3474,4355,5270,953,590
5585,Zero no Tsukaima SS: Tabitha’s Adventure,japanese,3.3,6,848.5,9177,2000,2000,236,9777,11018
5587,Sushi Harem,japanese,1.8,48,2000,7937,2000,2000,399,8199,5611
5595,The Charm of Soul Pets,chinese,4.1,671,2.1,46,2742,3762,10014,223,2380
5600,Using Gacha to Increase My Companions and to Create the Strongest Girls’ Army Corps,japanese,3.7,137,44.2,929,6207,4705,4866,1072,6003
5601,Dragged Into the Class Metastasis ~for Some Reason I Was Dragged Into the Metastasis With the Girl Class so I Will Make a Harem!~,japanese,3.3,241,8.2,2073,3072,5067,7184,526,1317
5602,Kininaru Kanojo wo Tokoton Okashi Tsukusu Hanashi,japanese,3,219,138.8,2487,2000,4355,3419,1757,1896
5603,Ban Lu Qin Jun,chinese,3.9,162,216.8,3437,3356,5639,1866,3360,7724
5611,Surviving a Harsh Fantasy with Cheat Items,japanese,3.5,211,82.5,1217,345,1163,6335,681,1132
5618,The Soap Bubble,japanese,3.3,4,2993,11875,2000,2000,36,11924,12393
5627,Kaze no Kishihime,japanese,2.6,7,1745,9121,2000,2000,145,10810,12384
5633,Tempest of the Stellar War,chinese,3.9,388,571,359,6098,2969,6104,730,8872
5636,Q. Maou-sama no Oshigoto wa? A. Mamono Nusume e no Tanetsuke Desu,japanese,3.9,107,353.8,4808,3264,3615,3248,1882,1028
5641,Himekishi to Camping Car,japanese,3.9,56,62.8,5096,4939,2000,1723,3631,3734
5651,Evolution Theory of the Hunter,korean,3.9,557,58.9,700,4307,4519,9791,243,1663
5665,Luo Fu,chinese,3.6,23,175,8835,2000,2000,352,8606,10747
5672,The Ability to Make Town!? ~Let’s Make a Japanese Town in Different World~,japanese,3.3,223,6.8,789,6121,2000,5070,1011,3294
5678,Souykuu no Lapis Lazuli,japanese,3.2,9,253.3,11057,2000,2000,309,8993,5869
5680,"It Seems That I’ve Slipped Into a Different World. Also, My Gender Has Changed.",japanese,3.5,201,2.9,1190,3774,5639,4347,1267,2276
5688,"I’m OP, but I Began an Inn",japanese,2.9,205,65.1,1574,2000,2000,4495,1211,6004
5691,Konyaki-haki sarete Me ga Samemashita,japanese,4.5,436,2117,2597,3088,6928,4167,1357,2380
5705,Kokugensou wo Item Cheat de Ikinuku (LN),japanese,3.6,47,696.7,7899,2000,2000,1683,3715,5745
5708,Emperor of Solo Play,korean,3.8,876,137.1,167,6106,3964,11361,157,329
5709,Coder Lee Yongho,korean,3.8,214,127.3,1877,2000,6928,2487,2554,2824
5712,Bokura wa Mahou Shoujo no Naka,japanese,4.1,38,221.9,7408,2000,2000,631,6751,6495
5726,The Skill Maker,korean,3.7,234,352.3,746,2000,5639,5670,841,718
5729,No Battle No Life,chinese,3.4,67,140.5,10228,2000,2000,617,6821,4504
5732,Dark Blood Age,chinese,3.2,324,2896,1073,2000,2000,2556,2491,10742
5739,Levelmaker,japanese,3.2,226,16.6,985,3452,1593,4141,1370,650
5747,The Master of Strength,korean,3.7,101,76.9,2722,2000,2000,1615,3832,4142
5750,Skill Up with Login Bonus,japanese,3.5,197,119.3,1511,2000,2000,4409,1245,1810
5761,Other World Assassin Life of a Man who was a Shut-in,japanese,3.5,193,97.4,945,2000,6928,5514,886,1487
5763,Mercenaries Under the Sky,chinese,3.4,12,692.3,11862,2000,2000,167,10549,4342
5764,The King of the Battlefield,korean,4.1,1031,38.6,155,3415,3157,14919,63,620
5773,Isekai Shoukan Makikomu Ijousha,japanese,3.3,194,109.9,1373,6109,2000,4200,1339,4311
5777,"Fortunately, I Did Not",chinese,2.7,19,352,11333,2000,2000,250,9608,9054
5779,Long You Jianghu,chinese,3.7,48,40.5,6051,6165,2000,741,6173,6668
5785,Elsword – Time Trouble,korean,3.9,58,17.4,7842,2000,2000,565,7089,7729
5788,Island – End of Nightmare,chinese,3.8,44,113.7,6158,2000,2000,813,5854,8874
5792,Invincible Magician ~Akashic Record Overwrite~,japanese,3.3,34,732.5,9430,2000,2000,974,5302,8732
5795,After Reincarnating Into This Game World I Seemed to Have Taken Over the Control of Status,japanese,3.5,100,211.1,4692,2000,2000,3260,1873,780
5796,Legend of the Asura,chinese,3.8,171,14.8,2132,4633,5639,2855,2208,6207
5798,Bungo Stray Dogs,japanese,3.6,32,181.6,9274,6251,2000,325,8838,10747
5801,Kamen Rider Kuuga,japanese,4.1,12,98,11346,2000,2000,160,10627,9735
5817,Reincarnated Into Other World With Cheat Like Ability ~Internet Was Strongest Even In Other World,japanese,2.9,119,130,1570,2000,2000,2200,2881,1347
5818,Heavenly Evil – Lets Talk About the Love of Angels and Demons,japanese,4,13,2104,10964,2000,6928,306,9021,3065
5826,Soken Zukai no Lost Magica,japanese,3,3,8033,11881,2000,2000,125,11071,12387
5834,Deep: The Spiritual Virtual Realms,thai,2.6,9,2107,12063,2000,2000,82,11578,5813
5844,A Will Eternal,chinese,4.4,1917,0.5,10,3847,4040,16066,50,70
5859,The Spearmaster and the Black Cat,japanese,3.8,516,4.1,194,1539,232,10914,174,344
5865,Chongfei Manual,chinese,4.1,1080,87,164,327,894,10070,219,326
5870,Higawari Teni ~ Ore wa Arayuru Sekai de Musou Suru  ~,japanese,3.9,108,175.6,4728,6251,3762,2476,2564,4514
5874,The CEO’s Pregnant Wife,chinese,3,172,7.7,2226,2000,2000,2175,2922,2770
5884,I’m a Villain,korean,3.9,57,2102,9207,2000,2000,506,7438,3762
5886,The Angel Does Not Desire The Sky,korean,2.7,33,263.3,10416,2000,2000,340,8710,7850
5891,"TS Maiden, to Buy a S*ave",japanese,2.5,53,0.8,7468,2000,6928,700,6418,3973
5903,I Bought a Girl,japanese,4,118,104.1,2545,1885,2000,3261,1871,4880
5907,Chaotic Lightning Cultivation,chinese,3.7,362,25.3,369,6098,6928,5942,779,8723
5925,The Square,chinese,2.8,6,701,11082,1377,2000,112,11236,10972
5926,Doctor of the Demon World,korean,3.6,23,526,10392,2000,2000,331,8784,6341
5932,Isekai Izakaya Nobu,japanese,4.3,104,69.3,1165,1957,6928,3759,1550,5114
5941,Flirting With Beast Girls! Doing Nothing but Copulation!,japanese,3,80,150.2,4922,4746,6928,1985,3187,5868
5946,Killing Grounds of Gods and Devils,chinese,3.7,283,68.7,1563,6155,6928,3387,1772,10743
5948,Tsumi Kake Tensei Ryoushu no Kaikaku,japanese,3.9,48,350.3,5646,2000,2000,1463,4121,3715
5955,Anohana: The Flower We Saw That Day,japanese,4,11,220.5,11217,2000,2000,128,11035,12390
5957,Level Up,korean,4,90,35.6,4075,2000,6928,2151,2956,4849
5960,"Sate, Game Guard wo Kouryaku Shiyou ka",japanese,3.8,13,824,9632,2000,2000,377,8391,12387
5964,"Elf no Kuni no Kyuutei Madoushi ni Naretanode, Toriaezu Himesama ni Seitekina Itazura wo Shitemimashita",japanese,4,172,104.2,1739,4838,5067,4960,1043,4371
5982,Fox Ears and a Different World Journey,japanese,3.3,14,2100,11852,2000,2000,183,10368,3418
5989,The Author Reincarnated?! ~I’ll Become an Amazing Villain!~,japanese,3.3,158,4.5,1690,6171,6928,2796,2265,3579
5992,Zaru Soba (The Cute One),japanese,4,7,1081.5,11334,2000,2000,119,11153,12393
5996,A Warrior Begins Life In Another World,japanese,3.8,23,1187.5,7482,2000,2000,886,5576,6072
5997,Toaru Majutsu no Virtual-On,japanese,3.2,18,118.5,8717,2000,2000,354,8585,7985
6001,Game Market 1983,korean,3.9,419,109.8,1321,2000,4130,3431,1750,5209
6002,Kakute Yoake no Daybreaker,japanese,4.2,9,8034,11604,2000,2000,146,10801,12385
6006,Science Shall Prevail Over Magic,japanese,3.5,64,138.5,4812,2000,5639,1623,3820,5813
6007,Cultivation Chat Group,chinese,4.6,1147,259.1,79,2088,764,12836,106,4545
6016,Scriptures of the Great Emperor,chinese,3.9,57,139.3,6438,2000,2000,860,5673,3429
6021,"Otome Game Rokkushuume, Automode ga Kiremashita",japanese,4,261,64.1,620,2760,3306,8440,354,1072
6023,Top Management,korean,4.6,544,67.1,375,485,4130,6944,564,1848
6025,Everlasting Immortal Firmament,chinese,4.1,245,0.7,1069,784,379,3970,1445,641
6033,The Great Nation Remodeling of Reincarnated Princess ~Let’s Build an Unrivaled Country~,japanese,3.9,102,7.2,2642,907,1152,2790,2270,1224
6034,The Girl From Yesterday,vietnamese,2.8,18,1049,10750,2000,2000,128,11032,8723
6036,Hero Manufacturing Machine ~A Job to Make Children~,japanese,3.7,98,139.6,4581,2000,5067,3024,2072,1101
6038,Elf-san with Master,japanese,2.8,87,524.3,6168,2000,6928,1080,4995,2802
6041,Stealing The Heavens,chinese,3.6,189,56,956,6220,2000,3150,1964,10268
6044,Saikyou no Shuzoku ga Ningen Datta Ken (WN),japanese,3.5,175,139.6,3996,2000,5639,3940,1458,387
6046,The Other World Dining Hall (WN),japanese,4.5,104,91.1,1412,6130,6928,2971,2121,6663
6050,Supreme Martial Dao,chinese,3.9,54,262,9173,2000,2000,834,5769,2897
6061,Doomsday Lord,chinese,3.9,332,38.1,534,2000,5639,5533,883,2870
6063,Yuusha Isagi no Maou Hanashi,japanese,3.4,171,66.4,1981,6088,2000,5109,999,5481
6067,Lord of Darkness,chinese,4,41,1047.5,7525,2000,2000,570,7060,9240
6070,Chronicles of Gu Hai,chinese,3.9,92,113.5,4622,2000,3762,1593,3876,4176
6077,My House Is a Magic Power Spot ~Just by Living There I Become the Strongest in the World~,japanese,3.4,405,46.5,142,6237,4246,10595,193,2700
6079,Kung Fu,chinese,4,10,2000,10672,2000,2000,82,11576,12390
6085,Your Majesty Please Calm Down,chinese,4.3,217,26.5,1454,839,2698,5412,915,970
6087,Prince of Stride – Up the Wind and Drive Your Emotions,japanese,3.8,5,542.8,11839,2000,2000,80,11592,10092
6091,Ore ga Inmajutsu de Dorei Harem wo Tsukuru Hanashi,japanese,3.1,82,1047,6236,3196,2000,2002,3167,6164
6098,Lolibaba -Enjoying the Daily Life of a Mercenary From the Age of Six-,japanese,3.8,97,133,3430,2000,2000,2019,3136,1764
6103,Arifureta Shokugyou de Sekai Saikyou (LN),japanese,3.7,321,133.2,2573,2000,5639,4321,1283,4652
6129,"I Seemed to Be About to Be Considered to Be a Sacrifice, I Am Fine. But I Became a Woman",japanese,3.3,30,2093,8453,2000,2000,725,6277,2590
6130,Breaking Off the Engagement… Bring it on!,japanese,3.7,303,26.9,669,2000,6928,6940,566,1979
6137,Naruto Jinraiden – The Day the Wolf Howled,japanese,2.5,6,202.6,11693,2000,2000,91,11488,12390
6140,Naruto Shinden,japanese,3.1,15,142.5,11667,2000,2000,126,11056,10743
6146,Heaven’s Intention,chinese,3.7,63,130.9,4169,2000,6928,1124,4886,3921
6147,Battle Through the Heavens Prequel – The Legend of Yao Lao,chinese,3.8,71,0.4,5588,2000,2000,1078,5003,5932
6150,Undefeated God of War,chinese,3.9,533,1.3,157,2000,2000,7627,454,5551
6151,Qianmen the Secret Manual,chinese,2.9,7,263.8,11501,2000,2000,103,11340,9238
6153,I’m Not Going to Be Bullied By a Girl,chinese,3.6,135,3,1255,1655,2290,2101,3021,2625
6155,The Sage Who Transcended Samsara,chinese,3.4,83,159.2,3828,2000,4705,756,6112,10413
6164,Rokujouma no Shinryakusha!? Shunkashuutou,japanese,4.1,14,12.1,10637,2000,2000,348,8636,12385
6176,The Duke’s Daughter Is the Knight Captain’s (62) Young Wife,japanese,3.7,197,9.4,1273,2000,5067,4919,1058,4369
6179,Muyoku no Seijo wa Okane ni Tokimeku,japanese,4.2,136,32.5,1851,2000,5067,2933,2152,5998
6185,"My Sister the Heroine, and I the Villainess",japanese,4,266,73.4,722,2000,1477,7237,516,968
6193,Things That Those Boys Taught Me • Holy Angels Edition,chinese,2.1,26,190.1,11931,2000,2000,126,11055,10964
6201,Big Life,korean,4.2,238,33.8,1531,2000,6928,3331,1831,3024
6207,Chronicle Legion – The Road of Conquest,japanese,4.2,102,133.5,4375,4800,6928,2778,2279,8123
6223,High School DxD EX,japanese,3.6,34,111.3,7452,2000,2000,710,6368,9054
6226,Teen Detective – Shroud of Mystery,chinese,3.2,15,298.4,10821,2000,2000,185,10348,7356
6228,Global Evolution,chinese,3.9,276,84.5,1316,2000,2000,3465,1723,3346
6235,Isekai Majutsushi wa Mahou wo Tonaenai,japanese,3.6,166,1.7,2328,774,1004,5991,768,747
6239,The Youthful Lariat,japanese,4,6,2088,11681,2000,2000,134,10951,9931
6248,Harem Sister,japanese,3.6,68,298.3,6400,2000,6928,1652,3764,2975
6252,"Sore, Itadakimasu",japanese,4.1,79,74.6,2848,2000,2000,3023,2074,3369
6253,My Girlfriend is a Zombie,chinese,4.3,504,18.2,281,2000,3157,7358,499,3041
6262,Beast Piercing The Heavens,chinese,3.5,343,125.5,694,2000,2000,3905,1470,5929
6268,"Command Sousa Skill de, Isekai no Subete wo Kage kara Shihaishitemita",japanese,3.5,74,139.1,5855,2000,2000,2020,3135,1348
6272,Ultimate Assassin System,chinese,3.7,81,138.9,6826,2000,2000,1494,4064,9711
6277,I Am A Killer,chinese,4.2,201,6.5,1975,6151,6928,3279,1861,3370
6283,Assassin Farmer,chinese,4.6,525,40.4,446,824,4246,9059,297,3719
6287,Akuyaku Reijo Ni Koi Wo Shite,japanese,4.4,951,107.7,387,2999,3157,13204,97,662
6290,Dungeon Kurashi No Moto Yuusha,japanese,3.8,109,347.3,5238,2000,2000,3930,1463,952
6293,Leveling Up And Becoming Undefeatable,chinese,2.9,227,2.7,603,1566,1956,4090,1396,2458
6304,Dragon Dragon Dragon,chinese,3.7,128,126,2948,3929,2000,2472,2568,8571
6313,Sword Spirit,chinese,3.6,225,33.1,852,2000,2000,2975,2116,10965
6314,The Different World with the Red Star,japanese,3.9,36,520.5,6785,2000,2000,895,5553,2027
6316,The Fading Away of Our Youth (So Young),chinese,3.5,33,83.8,6820,2000,2000,594,6937,6960
6317,Life Mission,korean,3.8,316,83.5,862,2000,3389,5988,769,1278
6321,Forest of Funerals,chinese,3.5,48,138.4,6946,2000,2000,744,6159,10416
6323,Magic Bullet in Magic Land,japanese,4.1,201,122.1,1699,2000,4705,5130,994,1985
6325,Underground Doctor,japanese,3.8,91,17.8,3458,1344,5639,1888,3335,4806
6329,Hakai no Miko,japanese,4,171,14.2,1211,2624,2579,3934,1461,2941
6341,I Said Make My Abilities Average!,japanese,4,729,25.1,70,814,681,14122,74,492
6349,Taming Master,korean,4.1,494,319.3,126,6117,2000,9125,292,7851
6355,The Devil’s Cage,chinese,4,320,283.9,527,6088,6928,3727,1569,4503
6363,Emperor’s Domination,chinese,3.9,1998,0.6,1,29,22,17991,30,17
6368,Invisible Dragon,korean,4.2,949,2079,1104,3147,775,3626,1631,2853
6373,Magic Hero with Zero Aptitude,japanese,4.1,18,1039,10120,2000,2000,542,7220,1515
6374,Fury Ocean,chinese,4.3,23,296.9,10281,2000,2000,300,9077,8123
6377,Online Game: Evil Dragon Against The Heaven,chinese,3.8,291,65.1,467,2000,2000,4855,1078,6960
6380,Xianxia’s Working Emperor,chinese,4.1,74,137.1,6344,4948,2000,1161,4786,2157
6386,"Me, Her, and the Ballistic Weaponry [Antique]",japanese,4.4,127,28,2009,2000,6928,3187,1926,1213
6387,Plundering the Heavens,chinese,3.9,273,108.5,609,6166,6928,3169,1946,2996
6391,"Yuusha, Aruiwa Bakemono to Yobareta Shoujo",japanese,4.4,98,31.5,4124,5052,2969,3042,2053,6643
6400,History’s Strongest Senior Brother,chinese,4.2,922,1.3,57,443,484,13358,92,595
6403,Master’s Smile,japanese,4,163,54.1,1410,221,4040,4731,1118,2191
6409,Underground Dungeon,japanese,3,43,41.1,5925,2000,2000,786,5975,6154
6420,Spirit Vessel,chinese,3.4,523,3.2,465,1815,1868,5385,923,958
6435,The God Of Immortal law,chinese,3.9,15,1037.5,10741,2000,2000,187,10313,8257
6442,Chuuko demo Koi ga Shitai!,japanese,4,158,117,3089,2000,6928,3390,1771,10265
6444,Fanatic Martial God,chinese,3.8,83,207.4,4880,6065,2000,1048,5087,7054
6446,Demon God,chinese,3.9,100,129.7,3389,2000,2000,1673,3728,3229
6450,Les Interprètes,chinese,3.1,97,10.2,5380,2000,2000,953,5370,5740
6451,Me and Ojou-sama,japanese,4.2,92,9.4,2878,2513,4246,2662,2387,5154
6458,Live Dungeon!,japanese,4.3,138,6.9,1881,2429,904,2872,2195,798
6459,Super Soldier King,chinese,3.9,178,104,1088,3210,2000,3023,2074,1867
6465,The Thrilling Sword,chinese,4.2,48,259,8073,2000,2000,842,5742,3050
6467,My Elder Sister Fell in Love With Me and Transformed Into a Yandere,japanese,3.8,147,159.3,3370,2000,5639,3227,1896,2549
6472,Thunder Martial,chinese,3.8,278,33,1246,2000,2000,2515,2531,3918
6474,The Supreme Sword,chinese,4.3,25,1035,9891,2000,2000,472,7664,5263
6486,The Sorcerer Laughs in the Mirror,japanese,3.8,31,122.2,7522,2000,2000,556,7147,9049
6491,Genius Doctor: Black Belly Miss,chinese,4.4,1394,705.5,18,4308,3489,13535,87,561
6493,I Became a Hero in a Pandemic,japanese,3.4,204,88.6,1176,2000,1213,5043,1023,1898
6507,I’m Hui Tai Lang,chinese,4.2,100,1802,3523,2000,2000,1141,4836,5546
6509,Hard to Escape,chinese,4.1,220,4.5,2139,4838,4040,3322,1837,1229
6520,I Want to Eat Your Pancreas,japanese,4.8,217,161.6,3506,1178,2000,2537,2509,8570
6540,Path to Heaven,chinese,3.9,514,98,897,2000,2000,4796,1099,9727
6568,Peach Pit Landlord,chinese,4,21,229.8,8134,2000,2000,610,6863,8569
6571,Poisoning the World: The Secret Service Mysterious Doctor is a Young Beastly Wife,chinese,3.8,333,30.1,301,3826,1660,6811,589,6487
6574,My Favorite Song ~The Silver Siren~,japanese,3.8,14,8021,10893,6151,2000,277,9323,12389
6577,Great Tang Idyll,chinese,4.4,243,1.9,1472,805,1716,4944,1050,1106
6583,"Dragon Emperor, Martial God",chinese,3.8,222,206.8,1873,2000,6928,2576,2465,3186
6589,Shikou Shinka no Renkeijutsushi,japanese,3.6,11,600,11445,2000,2000,244,9670,6416
6593,Legend of Legends,korean,3.3,157,21.5,1376,2000,2000,1715,3649,9731
6598,The Saint’s Magic Power is Omnipotent (WN),japanese,4.3,257,344,583,4179,6928,7608,457,755
6599,Lord of All Realms,chinese,3.7,451,0.5,129,6122,6928,7183,529,254
6612,"(Um, Sorry) I’ve Been Reincarnated!",japanese,3.3,714,9,162,1462,2784,13918,76,215
6617,God-level Bodyguard in The City,chinese,4.2,147,123.1,2560,2000,2000,2804,2256,4342
6631,The Beast’s Blood Boils,chinese,4.2,115,127.2,3781,2000,2000,1510,4031,5420
6633,The Reincarnated Vampire Wants an Afternoon Nap,japanese,3.8,343,54.9,325,2000,4246,8860,314,4242
6636,Dragon Blood Warrior,chinese,4.1,405,58.4,874,716,5067,7146,535,6404
6640,The Spear User that Couldn’t Become the Hero 《Protagonist》,japanese,2.7,83,113.4,3895,2000,2000,1146,4824,4477
6641,I Got Reincarnated And Mistaken As A Genius?,japanese,4.2,754,63.5,404,1952,2125,11750,137,1690
6644,X-ray Is More Than I Thought,japanese,4.1,392,22.5,813,3399,976,8195,375,2506
6649,Peerless Demonic Lord,chinese,3.4,149,129.7,3273,2000,2000,1338,4374,2434
6652,Most Wicked Harem S*ave Master,japanese,3.4,98,147.4,3227,2000,2000,2459,2579,3621
6653,Emperor of The Cosmos,chinese,4.1,247,123.1,889,2000,6928,3700,1587,9388
6657,Curing Incurable Disease With S*men,japanese,3,242,136.7,2807,1202,4705,3408,1762,2477
6661,In Different World with Naruto System,chinese,3.3,789,0.4,229,2000,6928,5194,973,1365
6664,Sasar,malaysian,3.1,11,1030,10814,2000,2000,87,11522,10966
6667,Bringing the Supermarket to the Apocalypse,chinese,3.5,216,98.1,1223,2000,2455,3150,1964,2654
6673,Martial God,chinese,4.2,242,116.1,672,2000,2000,3206,1911,733
6676,Love Me Again,chinese,4.3,570,81.7,1424,3331,3057,6174,714,2957
6680,Man Huang Feng Bao,chinese,3.5,186,2.5,1112,2000,6928,2972,2120,9931
6687,Re:Zero Kara Hajimeru Isekai Seikatsu (WN),japanese,4,332,28.4,793,1372,4355,5061,1015,2848
6692,Release that Witch,chinese,4.5,2852,439.1,6,2515,2698,23461,9,996
6694,Tower of Karma,japanese,3.7,187,130.7,3514,2000,6928,2688,2368,6854
